id,valence_cue,valence_tar,BA_answer,BA_resp,excluded
126,emo,neu,B,A,TRUE
126,emo,neu,B,A,TRUE
126,emo,neu,A,,TRUE
126,emo,neu,B,,TRUE
126,neu,emo,B,B,TRUE
126,neu,emo,A,B,TRUE
126,emo,neu,A,,TRUE
126,emo,emo,A,A,TRUE
126,neu,neu,nei,nei,TRUE
126,neu,emo,A,,TRUE
126,neu,emo,B,,TRUE
126,emo,neu,B,nei,TRUE
126,neu,emo,B,nei,TRUE
126,neu,emo,B,A,TRUE
126,neu,emo,B,A,TRUE
126,emo,neu,A,,TRUE
126,emo,neu,B,nei,TRUE
126,emo,neu,A,A,TRUE
126,neu,emo,A,,TRUE
126,emo,neu,A,,TRUE
126,emo,emo,nei,,TRUE
126,neu,emo,A,,TRUE
126,neu,emo,B,,TRUE
126,neu,neu,B,,TRUE
126,emo,emo,A,,TRUE
126,emo,neu,B,nei,TRUE
126,neu,emo,B,B,TRUE
126,emo,neu,B,nei,TRUE
126,emo,neu,A,B,TRUE
126,emo,emo,B,,TRUE
126,neu,emo,B,,TRUE
126,neu,neu,nei,A,TRUE
126,neu,emo,B,nei,TRUE
126,neu,emo,A,,TRUE
126,neu,emo,B,B,TRUE
126,neu,emo,A,,TRUE
126,emo,neu,A,A,TRUE
126,emo,neu,A,,TRUE
126,emo,neu,B,,TRUE
126,neu,neu,A,A,TRUE
127,neu,emo,B,B,FALSE
127,neu,emo,B,B,FALSE
127,neu,neu,B,A,FALSE
127,emo,emo,B,,FALSE
127,emo,neu,B,A,FALSE
127,neu,emo,B,A,FALSE
127,neu,emo,A,,FALSE
127,emo,neu,A,B,FALSE
127,neu,neu,nei,nei,FALSE
127,emo,emo,A,A,FALSE
127,neu,emo,B,B,FALSE
127,neu,emo,A,B,FALSE
127,emo,emo,nei,A,FALSE
127,emo,neu,B,A,FALSE
127,neu,emo,A,B,FALSE
127,emo,neu,B,A,FALSE
127,emo,neu,A,A,FALSE
127,neu,emo,A,,FALSE
127,emo,neu,A,A,FALSE
127,emo,neu,B,A,FALSE
127,emo,neu,A,B,FALSE
127,neu,emo,A,A,FALSE
127,emo,neu,B,B,FALSE
127,neu,neu,A,A,FALSE
127,neu,emo,B,B,FALSE
127,emo,emo,A,A,FALSE
127,neu,neu,B,B,FALSE
127,emo,emo,B,A,FALSE
127,neu,emo,B,B,FALSE
127,neu,emo,A,,FALSE
127,emo,neu,B,B,FALSE
127,emo,neu,B,B,FALSE
127,neu,emo,B,B,FALSE
127,emo,neu,B,B,FALSE
127,emo,neu,A,A,FALSE
127,neu,neu,nei,,FALSE
127,emo,neu,B,B,FALSE
127,neu,emo,A,A,FALSE
127,neu,neu,A,,FALSE
127,emo,neu,B,A,FALSE
127,emo,emo,nei,,FALSE
127,neu,emo,A,A,FALSE
127,emo,neu,A,A,FALSE
127,neu,emo,A,,FALSE
127,neu,emo,B,A,FALSE
127,emo,neu,A,A,FALSE
127,neu,emo,A,B,FALSE
127,emo,neu,A,A,FALSE
127,neu,emo,B,A,FALSE
127,emo,neu,A,A,FALSE
127,emo,emo,A,A,FALSE
127,neu,neu,B,B,FALSE
127,emo,neu,A,A,FALSE
127,neu,emo,B,A,FALSE
127,neu,neu,nei,B,FALSE
127,neu,emo,A,A,FALSE
127,neu,emo,B,,FALSE
127,neu,emo,A,,FALSE
127,neu,emo,B,nei,FALSE
127,emo,neu,B,,FALSE
127,emo,neu,A,A,FALSE
127,emo,neu,B,A,FALSE
127,emo,neu,B,A,FALSE
127,neu,emo,B,B,FALSE
127,emo,emo,B,A,FALSE
127,emo,neu,A,,FALSE
127,emo,emo,nei,B,FALSE
127,neu,emo,A,A,FALSE
127,emo,neu,B,,FALSE
127,emo,neu,A,A,FALSE
127,neu,emo,A,A,FALSE
127,neu,neu,A,nei,FALSE
127,emo,emo,B,A,FALSE
127,emo,neu,A,,FALSE
127,neu,neu,B,A,FALSE
127,emo,neu,A,B,FALSE
127,neu,emo,A,B,FALSE
127,neu,emo,A,A,FALSE
127,emo,emo,nei,,FALSE
127,neu,neu,A,,FALSE
127,emo,neu,B,A,FALSE
127,emo,neu,B,B,FALSE
127,emo,neu,A,A,FALSE
127,emo,neu,B,nei,FALSE
127,neu,emo,B,B,FALSE
127,neu,emo,A,B,FALSE
127,emo,neu,A,nei,FALSE
127,emo,emo,A,A,FALSE
127,neu,neu,nei,A,FALSE
127,neu,emo,A,A,FALSE
127,neu,emo,B,A,FALSE
127,emo,neu,B,A,FALSE
127,neu,emo,B,B,FALSE
127,neu,emo,B,A,FALSE
127,neu,emo,B,A,FALSE
127,emo,neu,A,B,FALSE
127,emo,neu,B,A,FALSE
127,emo,neu,A,A,FALSE
127,neu,emo,A,A,FALSE
127,emo,neu,A,A,FALSE
127,emo,emo,nei,B,FALSE
127,neu,emo,A,A,FALSE
127,neu,emo,B,,FALSE
127,neu,neu,B,,FALSE
127,emo,emo,A,A,FALSE
127,emo,neu,B,B,FALSE
127,neu,emo,B,B,FALSE
127,emo,neu,B,A,FALSE
127,emo,neu,A,A,FALSE
127,emo,emo,B,,FALSE
127,neu,emo,B,B,FALSE
127,neu,neu,nei,A,FALSE
127,neu,emo,B,B,FALSE
127,neu,emo,A,A,FALSE
127,neu,emo,B,A,FALSE
127,neu,emo,A,A,FALSE
127,emo,neu,A,A,FALSE
127,emo,neu,A,A,FALSE
127,emo,neu,B,A,FALSE
127,neu,neu,A,nei,FALSE
128,neu,emo,B,nei,FALSE
128,neu,emo,B,A,FALSE
128,neu,neu,B,B,FALSE
128,emo,emo,B,A,FALSE
128,emo,neu,B,nei,FALSE
128,neu,emo,B,nei,FALSE
128,neu,emo,A,A,FALSE
128,emo,neu,A,A,FALSE
128,neu,neu,nei,A,FALSE
128,emo,emo,A,A,FALSE
128,neu,emo,B,A,FALSE
128,neu,emo,A,A,FALSE
128,emo,emo,nei,nei,FALSE
128,emo,neu,B,A,FALSE
128,neu,emo,A,nei,FALSE
128,emo,neu,B,A,FALSE
128,emo,neu,A,nei,FALSE
128,neu,emo,A,A,FALSE
128,emo,neu,A,B,FALSE
128,emo,neu,B,nei,FALSE
128,emo,neu,A,A,FALSE
128,neu,emo,A,A,FALSE
128,emo,neu,B,A,FALSE
128,neu,neu,A,B,FALSE
128,neu,emo,B,A,FALSE
128,emo,emo,A,A,FALSE
128,neu,neu,B,A,FALSE
128,emo,emo,B,B,FALSE
128,neu,emo,B,A,FALSE
128,neu,emo,A,nei,FALSE
128,emo,neu,B,B,FALSE
128,emo,neu,B,nei,FALSE
128,neu,emo,B,B,FALSE
128,emo,neu,B,B,FALSE
128,emo,neu,A,A,FALSE
128,neu,neu,nei,A,FALSE
128,emo,neu,B,A,FALSE
128,neu,emo,A,A,FALSE
128,neu,neu,A,,FALSE
128,emo,neu,B,nei,FALSE
128,emo,emo,nei,nei,FALSE
128,neu,emo,A,A,FALSE
128,emo,neu,A,nei,FALSE
128,neu,emo,A,A,FALSE
128,neu,emo,B,A,FALSE
128,emo,neu,A,A,FALSE
128,neu,emo,A,nei,FALSE
128,emo,neu,A,A,FALSE
128,neu,emo,B,A,FALSE
128,emo,neu,A,A,FALSE
128,emo,emo,A,A,FALSE
128,neu,neu,B,,FALSE
128,emo,neu,A,A,FALSE
128,neu,emo,B,B,FALSE
128,neu,neu,nei,nei,FALSE
128,neu,emo,A,nei,FALSE
128,neu,emo,B,A,FALSE
128,neu,emo,A,,FALSE
128,neu,emo,B,,FALSE
128,emo,neu,B,A,FALSE
128,emo,neu,A,A,FALSE
128,emo,neu,B,A,FALSE
128,emo,neu,B,A,FALSE
128,neu,emo,B,B,FALSE
128,emo,emo,B,B,FALSE
128,emo,neu,A,A,FALSE
128,emo,emo,nei,nei,FALSE
128,neu,emo,A,A,FALSE
128,emo,neu,B,,FALSE
128,emo,neu,A,,FALSE
128,neu,emo,A,A,FALSE
128,neu,neu,A,A,FALSE
128,emo,emo,B,,FALSE
128,emo,neu,A,,FALSE
128,neu,neu,B,A,FALSE
128,emo,neu,A,A,FALSE
128,neu,emo,A,A,FALSE
128,neu,emo,A,A,FALSE
128,emo,emo,nei,B,FALSE
128,neu,neu,A,A,FALSE
128,emo,neu,B,A,FALSE
128,emo,neu,B,,FALSE
128,emo,neu,A,B,FALSE
128,emo,neu,B,A,FALSE
128,neu,emo,B,B,FALSE
128,neu,emo,A,A,FALSE
128,emo,neu,A,A,FALSE
128,emo,emo,A,A,FALSE
128,neu,neu,nei,,FALSE
128,neu,emo,A,,FALSE
128,neu,emo,B,,FALSE
128,emo,neu,B,nei,FALSE
128,neu,emo,B,,FALSE
128,neu,emo,B,B,FALSE
128,neu,emo,B,nei,FALSE
128,emo,neu,A,A,FALSE
128,emo,neu,B,A,FALSE
128,emo,neu,A,A,FALSE
128,neu,emo,A,A,FALSE
128,emo,neu,A,A,FALSE
128,emo,emo,nei,,FALSE
128,neu,emo,A,nei,FALSE
128,neu,emo,B,B,FALSE
128,neu,neu,B,,FALSE
128,emo,emo,A,A,FALSE
128,emo,neu,B,nei,FALSE
128,neu,emo,B,B,FALSE
128,emo,neu,B,nei,FALSE
128,emo,neu,A,,FALSE
128,emo,emo,B,nei,FALSE
128,neu,emo,B,,FALSE
128,neu,neu,nei,A,FALSE
128,neu,emo,B,nei,FALSE
128,neu,emo,A,A,FALSE
128,neu,emo,B,B,FALSE
128,neu,emo,A,,FALSE
128,emo,neu,A,A,FALSE
128,emo,neu,A,A,FALSE
128,emo,neu,B,A,FALSE
128,neu,neu,A,,FALSE
129,neu,emo,B,A,TRUE
129,neu,emo,A,,TRUE
129,emo,neu,A,,TRUE
129,neu,emo,B,,TRUE
129,emo,neu,B,,TRUE
129,neu,emo,B,,TRUE
129,neu,emo,A,,TRUE
129,neu,emo,B,,TRUE
129,neu,neu,A,,TRUE
129,emo,neu,A,A,TRUE
129,neu,neu,nei,,TRUE
129,neu,emo,A,,TRUE
129,emo,neu,A,,TRUE
129,emo,neu,B,,TRUE
129,emo,neu,B,,TRUE
129,emo,emo,nei,B,TRUE
129,emo,neu,A,,TRUE
129,emo,emo,A,,TRUE
129,neu,emo,A,,TRUE
129,neu,emo,B,,TRUE
129,emo,neu,B,,TRUE
129,neu,neu,B,,TRUE
129,emo,emo,B,A,TRUE
129,emo,neu,A,,TRUE
129,emo,emo,B,,TRUE
129,emo,neu,B,,TRUE
129,neu,neu,B,B,TRUE
129,emo,neu,B,,TRUE
129,emo,neu,A,,TRUE
129,neu,emo,A,,TRUE
129,neu,emo,B,,TRUE
129,neu,emo,A,,TRUE
129,emo,neu,B,,TRUE
129,neu,emo,B,,TRUE
129,neu,emo,B,,TRUE
129,neu,emo,B,,TRUE
129,neu,emo,A,,TRUE
129,emo,neu,B,,TRUE
129,neu,neu,nei,,TRUE
129,emo,emo,nei,,TRUE
129,emo,neu,A,,TRUE
129,emo,emo,A,,TRUE
129,emo,neu,A,B,TRUE
129,neu,emo,A,A,TRUE
129,neu,emo,A,,TRUE
129,emo,neu,A,A,TRUE
129,emo,neu,B,,TRUE
129,neu,neu,A,,TRUE
129,neu,neu,B,,TRUE
129,neu,emo,A,B,TRUE
129,emo,neu,A,,TRUE
129,emo,neu,B,,TRUE
129,neu,emo,A,,TRUE
129,neu,emo,B,A,TRUE
129,emo,emo,B,,TRUE
129,emo,neu,B,A,TRUE
129,neu,emo,B,,TRUE
129,neu,emo,A,,TRUE
129,emo,emo,nei,,TRUE
129,neu,neu,nei,nei,TRUE
129,neu,emo,B,A,TRUE
129,emo,neu,B,A,TRUE
129,neu,emo,B,,TRUE
129,emo,neu,B,,TRUE
129,neu,emo,A,,TRUE
129,emo,neu,A,,TRUE
129,emo,neu,B,,TRUE
129,neu,neu,A,nei,TRUE
129,emo,neu,A,,TRUE
129,emo,neu,A,B,TRUE
129,emo,emo,A,B,TRUE
129,neu,emo,A,A,TRUE
129,neu,emo,B,,TRUE
129,emo,neu,B,A,TRUE
129,neu,neu,B,,TRUE
129,emo,neu,A,B,TRUE
129,emo,neu,B,A,TRUE
129,emo,emo,nei,,TRUE
129,neu,emo,A,,TRUE
129,emo,neu,A,B,TRUE
129,neu,emo,A,,TRUE
129,neu,emo,B,,TRUE
129,neu,neu,nei,,TRUE
129,neu,neu,A,A,TRUE
129,neu,emo,A,,TRUE
129,emo,neu,B,,TRUE
129,neu,emo,B,nei,TRUE
129,emo,emo,A,A,TRUE
129,emo,neu,B,,TRUE
129,neu,emo,B,nei,TRUE
129,emo,emo,B,,TRUE
129,neu,emo,B,A,TRUE
129,emo,neu,A,,TRUE
129,emo,neu,A,,TRUE
129,neu,emo,A,B,TRUE
129,emo,neu,A,B,TRUE
129,emo,neu,B,B,TRUE
129,neu,emo,B,,TRUE
129,emo,emo,A,A,TRUE
129,emo,neu,B,,TRUE
129,emo,neu,A,,TRUE
129,neu,emo,A,nei,TRUE
129,emo,neu,A,,TRUE
129,neu,neu,B,B,TRUE
129,neu,emo,B,nei,TRUE
129,emo,emo,B,,TRUE
129,neu,emo,B,B,TRUE
129,emo,emo,nei,nei,TRUE
129,emo,neu,A,B,TRUE
129,emo,neu,B,B,TRUE
129,emo,neu,A,nei,TRUE
129,emo,neu,B,nei,TRUE
129,neu,emo,B,B,TRUE
129,neu,neu,nei,,TRUE
129,neu,emo,B,,TRUE
129,neu,emo,A,B,TRUE
129,neu,neu,A,B,TRUE
129,emo,neu,A,B,TRUE
129,neu,emo,A,,TRUE
129,neu,emo,A,B,TRUE
130,neu,emo,B,B,FALSE
130,neu,emo,B,B,FALSE
130,neu,neu,B,B,FALSE
130,emo,emo,B,A,FALSE
130,emo,neu,B,B,FALSE
130,neu,emo,B,A,FALSE
130,neu,emo,A,A,FALSE
130,emo,neu,A,A,FALSE
130,neu,neu,nei,B,FALSE
130,emo,emo,A,B,FALSE
130,neu,emo,B,A,FALSE
130,neu,emo,A,A,FALSE
130,emo,emo,nei,,FALSE
130,emo,neu,B,B,FALSE
130,neu,emo,A,B,FALSE
130,emo,neu,B,A,FALSE
130,emo,neu,A,A,FALSE
130,neu,emo,A,B,FALSE
130,emo,neu,A,,FALSE
130,emo,neu,B,B,FALSE
130,emo,neu,A,,FALSE
130,neu,emo,A,B,FALSE
130,emo,neu,B,,FALSE
130,neu,neu,A,B,FALSE
130,neu,emo,B,B,FALSE
130,emo,emo,A,A,FALSE
130,neu,neu,B,B,FALSE
130,emo,emo,B,B,FALSE
130,neu,emo,B,A,FALSE
130,neu,emo,A,,FALSE
130,emo,neu,B,A,FALSE
130,emo,neu,B,A,FALSE
130,neu,emo,B,,FALSE
130,emo,neu,B,B,FALSE
130,emo,neu,A,B,FALSE
130,neu,neu,nei,A,FALSE
130,emo,neu,B,B,FALSE
130,neu,emo,A,A,FALSE
130,neu,neu,A,A,FALSE
130,emo,neu,B,A,FALSE
130,emo,emo,nei,,FALSE
130,neu,emo,A,A,FALSE
130,emo,neu,A,B,FALSE
130,neu,emo,A,A,FALSE
130,neu,emo,B,A,FALSE
130,emo,neu,A,B,FALSE
130,neu,emo,A,B,FALSE
130,emo,neu,A,A,FALSE
130,neu,emo,B,B,FALSE
130,emo,neu,A,B,FALSE
130,emo,emo,A,B,FALSE
130,neu,neu,B,B,FALSE
130,emo,neu,A,A,FALSE
130,neu,emo,B,A,FALSE
130,neu,neu,nei,A,FALSE
130,neu,emo,A,A,FALSE
130,neu,emo,B,A,FALSE
130,neu,emo,A,B,FALSE
130,neu,emo,B,A,FALSE
130,emo,neu,B,B,FALSE
130,emo,neu,A,A,FALSE
130,emo,neu,B,A,FALSE
130,emo,neu,B,B,FALSE
130,neu,emo,B,A,FALSE
130,emo,emo,B,A,FALSE
130,emo,neu,A,B,FALSE
130,emo,emo,nei,A,FALSE
130,neu,emo,A,A,FALSE
130,emo,neu,B,B,FALSE
130,emo,neu,A,B,FALSE
130,neu,emo,A,A,FALSE
130,neu,neu,A,A,FALSE
130,emo,emo,B,A,FALSE
130,emo,neu,A,,FALSE
130,neu,neu,B,B,FALSE
130,emo,neu,A,A,FALSE
130,neu,emo,A,,FALSE
130,neu,emo,A,nei,FALSE
130,emo,emo,nei,A,FALSE
130,neu,neu,A,A,FALSE
130,emo,neu,B,A,FALSE
130,emo,neu,B,A,FALSE
130,emo,neu,A,A,FALSE
130,emo,neu,B,,FALSE
130,neu,emo,B,B,FALSE
130,neu,emo,A,A,FALSE
130,emo,neu,A,B,FALSE
130,emo,emo,A,A,FALSE
130,neu,neu,nei,A,FALSE
130,neu,emo,A,,FALSE
130,neu,emo,B,A,FALSE
130,emo,neu,B,A,FALSE
130,neu,emo,B,A,FALSE
130,neu,emo,B,B,FALSE
130,neu,emo,B,A,FALSE
130,emo,neu,A,A,FALSE
130,emo,neu,B,B,FALSE
130,emo,neu,A,B,FALSE
130,neu,emo,A,nei,FALSE
130,emo,neu,A,A,FALSE
130,emo,emo,nei,A,FALSE
130,neu,emo,A,nei,FALSE
130,neu,emo,B,A,FALSE
130,neu,neu,B,A,FALSE
130,emo,emo,A,A,FALSE
130,emo,neu,B,,FALSE
130,neu,emo,B,A,FALSE
130,emo,neu,B,B,FALSE
130,emo,neu,A,B,FALSE
130,emo,emo,B,A,FALSE
130,neu,emo,B,nei,FALSE
130,neu,neu,nei,,FALSE
130,neu,emo,B,A,FALSE
130,neu,emo,A,B,FALSE
130,neu,emo,B,,FALSE
130,neu,emo,A,B,FALSE
130,emo,neu,A,A,FALSE
130,emo,neu,A,,FALSE
130,emo,neu,B,A,FALSE
130,neu,neu,A,A,FALSE
131,neu,emo,B,B,FALSE
131,neu,emo,A,A,FALSE
131,emo,neu,A,B,FALSE
131,neu,emo,B,nei,FALSE
131,emo,neu,B,A,FALSE
131,neu,emo,B,,FALSE
131,neu,emo,A,A,FALSE
131,neu,emo,B,B,FALSE
131,neu,neu,A,,FALSE
131,emo,neu,A,,FALSE
131,neu,neu,nei,A,FALSE
131,neu,emo,A,A,FALSE
131,emo,neu,A,B,FALSE
131,emo,neu,B,B,FALSE
131,emo,neu,B,B,FALSE
131,emo,emo,nei,A,FALSE
131,emo,neu,A,,FALSE
131,emo,emo,A,nei,FALSE
131,neu,emo,A,B,FALSE
131,neu,emo,B,B,FALSE
131,emo,neu,B,,FALSE
131,neu,neu,B,B,FALSE
131,emo,emo,B,nei,FALSE
131,emo,neu,A,B,FALSE
131,emo,emo,B,B,FALSE
131,emo,neu,B,B,FALSE
131,neu,neu,B,A,FALSE
131,emo,neu,B,A,FALSE
131,emo,neu,A,A,FALSE
131,neu,emo,A,B,FALSE
131,neu,emo,B,A,FALSE
131,neu,emo,A,nei,FALSE
131,emo,neu,B,B,FALSE
131,neu,emo,B,nei,FALSE
131,neu,emo,B,B,FALSE
131,neu,emo,B,A,FALSE
131,neu,emo,A,nei,FALSE
131,emo,neu,B,A,FALSE
131,neu,neu,nei,,FALSE
131,emo,emo,nei,A,FALSE
131,emo,neu,A,nei,FALSE
131,emo,emo,A,nei,FALSE
131,emo,neu,A,A,FALSE
131,neu,emo,A,A,FALSE
131,neu,emo,A,A,FALSE
131,emo,neu,A,A,FALSE
131,emo,neu,B,A,FALSE
131,neu,neu,A,A,FALSE
131,neu,neu,B,B,FALSE
131,neu,emo,A,nei,FALSE
131,emo,neu,A,B,FALSE
131,emo,neu,B,nei,FALSE
131,neu,emo,A,nei,FALSE
131,neu,emo,B,B,FALSE
131,emo,emo,B,B,FALSE
131,emo,neu,B,B,FALSE
131,neu,emo,B,A,FALSE
131,neu,emo,A,nei,FALSE
131,emo,emo,nei,nei,FALSE
131,neu,neu,nei,nei,FALSE
131,neu,emo,B,B,FALSE
131,emo,neu,B,A,FALSE
131,neu,emo,B,B,FALSE
131,emo,neu,B,A,FALSE
131,neu,emo,A,,FALSE
131,emo,neu,A,nei,FALSE
131,emo,neu,B,B,FALSE
131,neu,neu,A,A,FALSE
131,emo,neu,A,A,FALSE
131,emo,neu,A,B,FALSE
131,emo,emo,A,B,FALSE
131,neu,emo,A,A,FALSE
131,neu,emo,B,B,FALSE
131,emo,neu,B,B,FALSE
131,neu,neu,B,A,FALSE
131,emo,neu,A,A,FALSE
131,emo,neu,B,nei,FALSE
131,emo,emo,nei,B,FALSE
131,neu,emo,A,A,FALSE
131,emo,neu,A,nei,FALSE
131,neu,emo,A,A,FALSE
131,neu,emo,B,A,FALSE
131,neu,neu,nei,A,FALSE
131,neu,neu,A,,FALSE
131,neu,emo,A,nei,FALSE
131,emo,neu,B,B,FALSE
131,neu,emo,B,,FALSE
131,emo,emo,A,A,FALSE
131,emo,neu,B,A,FALSE
131,neu,emo,B,A,FALSE
131,emo,emo,B,nei,FALSE
131,neu,emo,B,B,FALSE
131,emo,neu,A,A,FALSE
131,emo,neu,A,B,FALSE
131,neu,emo,A,,FALSE
131,emo,neu,A,A,FALSE
131,emo,neu,B,B,FALSE
131,neu,emo,B,B,FALSE
131,emo,emo,A,A,FALSE
131,emo,neu,B,A,FALSE
131,emo,neu,A,B,FALSE
131,neu,emo,A,A,FALSE
131,emo,neu,A,A,FALSE
131,neu,neu,B,A,FALSE
131,neu,emo,B,A,FALSE
131,emo,emo,B,A,FALSE
131,neu,emo,B,A,FALSE
131,emo,emo,nei,A,FALSE
131,emo,neu,A,,FALSE
131,emo,neu,B,nei,FALSE
131,emo,neu,A,B,FALSE
131,emo,neu,B,,FALSE
131,neu,emo,B,,FALSE
131,neu,neu,nei,,FALSE
131,neu,emo,B,nei,FALSE
131,neu,emo,A,B,FALSE
131,neu,neu,A,,FALSE
131,emo,neu,A,nei,FALSE
131,neu,emo,A,A,FALSE
131,neu,emo,A,nei,FALSE
132,neu,emo,B,B,FALSE
132,neu,emo,B,nei,FALSE
132,neu,neu,B,A,FALSE
132,emo,emo,B,A,FALSE
132,emo,neu,B,B,FALSE
132,neu,emo,B,A,FALSE
132,neu,emo,A,A,FALSE
132,emo,neu,A,B,FALSE
132,neu,neu,nei,,FALSE
132,emo,emo,A,A,FALSE
132,neu,emo,B,B,FALSE
132,neu,emo,A,B,FALSE
132,emo,emo,nei,nei,FALSE
132,emo,neu,B,,FALSE
132,neu,emo,A,nei,FALSE
132,emo,neu,B,nei,FALSE
132,emo,neu,A,B,FALSE
132,neu,emo,A,,FALSE
132,emo,neu,A,A,FALSE
132,emo,neu,B,A,FALSE
132,emo,neu,A,,FALSE
132,neu,emo,A,A,FALSE
132,emo,neu,B,nei,FALSE
132,neu,neu,A,A,FALSE
132,neu,emo,B,B,FALSE
132,emo,emo,A,B,FALSE
132,neu,neu,B,nei,FALSE
132,emo,emo,B,B,FALSE
132,neu,emo,B,A,FALSE
132,neu,emo,A,A,FALSE
132,emo,neu,B,nei,FALSE
132,emo,neu,B,A,FALSE
132,neu,emo,B,A,FALSE
132,emo,neu,B,A,FALSE
132,emo,neu,A,A,FALSE
132,neu,neu,nei,A,FALSE
132,emo,neu,B,A,FALSE
132,neu,emo,A,A,FALSE
132,neu,neu,A,nei,FALSE
132,emo,neu,B,B,FALSE
132,emo,emo,nei,A,FALSE
132,neu,emo,A,,FALSE
132,emo,neu,A,A,FALSE
132,neu,emo,A,,FALSE
132,neu,emo,B,A,FALSE
132,emo,neu,A,A,FALSE
132,neu,emo,A,nei,FALSE
132,emo,neu,A,nei,FALSE
132,neu,emo,B,nei,FALSE
132,emo,neu,A,nei,FALSE
132,emo,emo,A,,FALSE
132,neu,neu,B,A,FALSE
132,emo,neu,A,nei,FALSE
132,neu,emo,B,nei,FALSE
132,neu,neu,nei,,FALSE
132,neu,emo,A,A,FALSE
132,neu,emo,B,A,FALSE
132,neu,emo,A,,FALSE
132,neu,emo,B,A,FALSE
132,emo,neu,B,B,FALSE
132,emo,neu,A,B,FALSE
132,emo,neu,B,B,FALSE
132,emo,neu,B,B,FALSE
132,neu,emo,B,A,FALSE
132,emo,emo,B,B,FALSE
132,emo,neu,A,B,FALSE
132,emo,emo,nei,A,FALSE
132,neu,emo,A,A,FALSE
132,emo,neu,B,A,FALSE
132,emo,neu,A,A,FALSE
132,neu,emo,A,A,FALSE
132,neu,neu,A,A,FALSE
132,emo,emo,B,,FALSE
132,emo,neu,A,A,FALSE
132,neu,neu,B,A,FALSE
132,emo,neu,A,A,FALSE
132,neu,emo,A,A,FALSE
132,neu,emo,A,A,FALSE
132,emo,emo,nei,nei,FALSE
132,neu,neu,A,nei,FALSE
132,emo,neu,B,A,FALSE
132,emo,neu,B,nei,FALSE
132,emo,neu,A,A,FALSE
132,emo,neu,B,A,FALSE
132,neu,emo,B,B,FALSE
132,neu,emo,A,A,FALSE
132,emo,neu,A,A,FALSE
132,emo,emo,A,A,FALSE
132,neu,neu,nei,nei,FALSE
132,neu,emo,A,A,FALSE
132,neu,emo,B,,FALSE
132,emo,neu,B,nei,FALSE
132,neu,emo,B,nei,FALSE
132,neu,emo,B,A,FALSE
132,neu,emo,B,A,FALSE
132,emo,neu,A,B,FALSE
132,emo,neu,B,nei,FALSE
132,emo,neu,A,A,FALSE
132,neu,emo,A,A,FALSE
132,emo,neu,A,nei,FALSE
132,emo,emo,nei,A,FALSE
132,neu,emo,A,nei,FALSE
132,neu,emo,B,B,FALSE
132,neu,neu,B,B,FALSE
132,emo,emo,A,A,FALSE
132,emo,neu,B,B,FALSE
132,neu,emo,B,A,FALSE
132,emo,neu,B,A,FALSE
132,emo,neu,A,B,FALSE
132,emo,emo,B,A,FALSE
132,neu,emo,B,nei,FALSE
132,neu,neu,nei,nei,FALSE
132,neu,emo,B,B,FALSE
132,neu,emo,A,nei,FALSE
132,neu,emo,B,B,FALSE
132,neu,emo,A,B,FALSE
132,emo,neu,A,A,FALSE
132,emo,neu,A,nei,FALSE
132,emo,neu,B,B,FALSE
132,neu,neu,A,A,FALSE
133,neu,emo,B,,FALSE
133,neu,emo,A,A,FALSE
133,emo,neu,A,B,FALSE
133,neu,emo,B,B,FALSE
133,emo,neu,B,A,FALSE
133,neu,emo,B,nei,FALSE
133,neu,emo,A,nei,FALSE
133,neu,emo,B,B,FALSE
133,neu,neu,A,A,FALSE
133,emo,neu,A,A,FALSE
133,neu,neu,nei,A,FALSE
133,neu,emo,A,B,FALSE
133,emo,neu,A,A,FALSE
133,emo,neu,B,A,FALSE
133,emo,neu,B,nei,FALSE
133,emo,emo,nei,nei,FALSE
133,emo,neu,A,B,FALSE
133,emo,emo,A,B,FALSE
133,neu,emo,A,A,FALSE
133,neu,emo,B,nei,FALSE
133,emo,neu,B,A,FALSE
133,neu,neu,B,A,FALSE
133,emo,emo,B,A,FALSE
133,emo,neu,A,A,FALSE
133,emo,emo,B,B,FALSE
133,emo,neu,B,A,FALSE
133,neu,neu,B,A,FALSE
133,emo,neu,B,A,FALSE
133,emo,neu,A,,FALSE
133,neu,emo,A,A,FALSE
133,neu,emo,B,B,FALSE
133,neu,emo,A,nei,FALSE
133,emo,neu,B,B,FALSE
133,neu,emo,B,A,FALSE
133,neu,emo,B,A,FALSE
133,neu,emo,B,A,FALSE
133,neu,emo,A,,FALSE
133,emo,neu,B,A,FALSE
133,neu,neu,nei,,FALSE
133,emo,emo,nei,A,FALSE
133,emo,neu,A,A,FALSE
133,emo,emo,A,A,FALSE
133,emo,neu,A,,FALSE
133,neu,emo,A,B,FALSE
133,neu,emo,A,A,FALSE
133,emo,neu,A,A,FALSE
133,emo,neu,B,A,FALSE
133,neu,neu,A,nei,FALSE
133,neu,neu,B,B,FALSE
133,neu,emo,A,,FALSE
133,emo,neu,A,A,FALSE
133,emo,neu,B,A,FALSE
133,neu,emo,A,,FALSE
133,neu,emo,B,,FALSE
133,emo,emo,B,,FALSE
133,emo,neu,B,B,FALSE
133,neu,emo,B,nei,FALSE
133,neu,emo,A,A,FALSE
133,emo,emo,nei,B,FALSE
133,neu,neu,nei,,FALSE
133,neu,emo,B,nei,FALSE
133,emo,neu,B,A,FALSE
